md5,title,author,categories,url,match_tier,match_reason,matched_author_id,matched_work_title,matched_query
092f5340f3b5d53294468c6548662560,God's Revelation to the Human Heart,God's Revelation to the Human Heart,Richard Rudd Human Design: The Revelation,https://annas-archive.org/md5/092f5340f3b5d53294468c6548662560,work,work_overlap:1.00,auth_richard_rudd,Human Design: The Revelation,
095034e7ef6917ea79aa56a0d3ed6a10,Adobe Photoshop CS2 revealed,,Human Design Revealed Dickson,https://annas-archive.org/md5/095034e7ef6917ea79aa56a0d3ed6a10,query,search_query_substring,,,Human Design Revealed Dickson
095231c1b6f0273c4980dc877246f911,Iš kur mes ateiname? 31 31,Iš kur mes ateiname? 31,Rave Cosmology,https://annas-archive.org/md5/095231c1b6f0273c4980dc877246f911,query,search_query_substring,,,Rave Cosmology
096c16f8c017f28e496da10466fd8b47,Rave Anatomy I,Rave Anatomy I - Mapping the Mechanics of the Maia,Human Design System Ra|Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/096c16f8c017f28e496da10466fd8b47,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
09ac780ff7a59ab71bc5d7bc4ec9b795,Leucocyte Typing : Human Leucocyte Differentiation Antigens Detected by Monoclonal Antibodies. Specification,Classification - Nomenclature / Typage Leucocytaire Antigenes De Differenciation Leucocytaire Humains Reveles Par Lesanticorps Monoclonaux: Rapports Des Etudes Com,Science of Differentiation Human Design,https://annas-archive.org/md5/09ac780ff7a59ab71bc5d7bc4ec9b795,query,search_query_substring,,,Science of Differentiation Human Design
0a98ebe916ded4db29610a61f7edb28b,duxiu/initial_release/SUSTAINABLE TIMBER DESIGN_40898042.zip,,Human Design Revealed Dickson,https://annas-archive.org/md5/0a98ebe916ded4db29610a61f7edb28b,query,search_query_substring,,,Human Design Revealed Dickson
0aa71a3309e14ee531c00930b57d05ab,0787982997_Designing.pdf,,How Do You Choose Human Design,https://annas-archive.org/md5/0aa71a3309e14ee531c00930b57d05ab,query,search_query_substring,,,How Do You Choose Human Design
0ab24bce5bb495e4b2cb3514d3d9dc8d,Student Solutions Manual for use with Chemistry: The Molecular Nature of Matter and Change,430 pages,Living Your Design Student Manual,https://annas-archive.org/md5/0ab24bce5bb495e4b2cb3514d3d9dc8d,work,work_overlap:1.00,auth_lynda_bunnell,Living Your Design Student Manual,
0ab49372f4a7e53fa8234071d2936aab,The Human Design System,The Human Design System - A Complete Guide,Beyond Human Design|Chetan Parkyn Human Design|Chiron Ephemeris Human Design|Daitche Human Design|Emma Dunwoody Human Design|Human Design System Ra|Jenna Zoe Human Design|Karen Curry Human Design|LYD manual IHDS|Peter Schoeber Das Human Design System – Die Zentren|Prophecy Ra Uru Hu Rhodes|Quantum Human Design|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching|Richard Rudd Human Design|Richard Rudd Human Design: The Revelation|Robin Winn Human Design|Steve Rhodes Human Design|Understanding Centers Human Design|Understanding Clients Human Design|Understanding Human Design|Zen Human Design Ephemeris|Zeno Dickson Human Design,https://annas-archive.org/md5/0ab49372f4a7e53fa8234071d2936aab,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
0ae8916b6109cdb5ffb634acf2f6164c,An Ordering Concept on the Basis of Alternative Principles in Chemistry : Design of Chemicals and Chemical Reactions by Differentiation and Compensation,"the science of ""becoming"" in complex systems - can not be understood by mechanistic details",Science of Differentiation Human Design,https://annas-archive.org/md5/0ae8916b6109cdb5ffb634acf2f6164c,query,search_query_substring,,,Science of Differentiation Human Design
0af81bfbb25a18b76dd9419c52ccf596,[Front matter only] The Guppy Color Manual: Explorations of Guppy Color Biology and Genetics (aka The Guppy Color Manual: Explorations in Guppy Color Biology and Genetics),,LYD manual IHDS,https://annas-archive.org/md5/0af81bfbb25a18b76dd9419c52ccf596,query,search_query_substring,,,LYD manual IHDS
0b0886c13ee7d6e1b0e4d902a030157e,La saga de los vikingos,La saga de los vikingos,Eleanor Haspel-Portner,https://annas-archive.org/md5/0b0886c13ee7d6e1b0e4d902a030157e,query,search_query_substring,,,Eleanor Haspel-Portner
0b353d02f8b46eec6cd910ab09de030a,newsarch_ebooks_2025_10,"correcting errors, and the brain serves mainly for emergencies. yet, it turns out that most parameters are not constant; moreover, despite the importance of local mechanisms, the brain is definitely in charge. in this book, the eminent neuroscientist peter sterling describes a broader concept: allostasis (coined","Human Design Health Haspel|Lynda Bunnell Human Design: The Definitive Book of Human Design, The Science of Differentiation",https://annas-archive.org/md5/0b353d02f8b46eec6cd910ab09de030a,work,work_overlap:1.00,auth_lynda_bunnell,"Human Design: The Definitive Book of Human Design, The Science of Differentiation",
0b3644861cb3241d6d8e400b225870ce,newsarch_ebooks_2025_10,,Triple Design Matrix DreamRave,https://annas-archive.org/md5/0b3644861cb3241d6d8e400b225870ce,query,search_query_substring,,,Triple Design Matrix DreamRave
0b40b842cfedfbec2f935ac795c7031c,newsarch_ebooks_2025_10,"taking a very scientific approach to personalized nutrition, but then takes a u-turn into what seems to be an infomercial for the latest multi-level marketing scheme.  (check out the website listed in the book and that will further illustrate this point http://www.dragondoor.com ) he lays out a great foundation and argument for why all of the scientific and laboratory typing is necessary for optimum nutrition and health, then abruptly dumps all of that for the ""better"" and ""simpler"" testing developed",Chetan Parkyn Human Design: Discover the Person You Were Born to Be|Chetan Parkyn The Book of Destinies: Discover the Life You Were Born to Live,https://annas-archive.org/md5/0b40b842cfedfbec2f935ac795c7031c,work,work_overlap:1.00,auth_chetan_parkyn,Human Design: Discover the Person You Were Born to Be,
0b460d7eca4ebb3dec971d83b4c376cd,Living for the Elderly: A Design Manual: A Design Manual Second and Revised Edition,,Lynda Bunnell Living Your Design Student Manual,https://annas-archive.org/md5/0b460d7eca4ebb3dec971d83b4c376cd,work,work_overlap:1.00,auth_lynda_bunnell,Living Your Design Student Manual,
0b4ded746f58eb969c4677d0baae0f6c,Home-made,A compilation of chemical processes for making a variety of products from simple store-bought and readily available materials/0b4ded746f58eb969c4677d0baae0f6c.pdf,Human Design Made Simple Dunwoody,https://annas-archive.org/md5/0b4ded746f58eb969c4677d0baae0f6c,query,search_query_substring,,,Human Design Made Simple Dunwoody
0b561f7a535cf15bcbdb4593dd821b61,The Beauty Of Your Human Design Life Chart,,"Beyond Human Design|Chetan Parkyn Human Design|Chiron Ephemeris Human Design|Daitche Human Design|Emma Dunwoody Human Design|Jenna Zoe Human Design|Karen Curry Human Design|Karen Curry Parker The Encyclopedia of Quantum Human Design|Living Your Design Bunnell|Lynda Bunnell Human Design: The Definitive Book of Human Design, The Science of Differentiation|Quantum Human Design|Richard Rudd Human Design|Richard Rudd Human Design: The Revelation|Robin Winn Human Design|Robin Winn Understanding Your Clients Through Human Design|Science of Differentiation Human Design|Steve Rhodes Human Design|Understanding Clients Human Design|Understanding Human Design|Zen Human Design Ephemeris|Zeno Dickson Human Design",https://annas-archive.org/md5/0b561f7a535cf15bcbdb4593dd821b61,work,work_overlap:1.00,auth_lynda_bunnell,"Human Design: The Definitive Book of Human Design, The Science of Differentiation",
0bcc2078fd7b5e3c3ca36b8530124b12,extracted__Books (K-P).zip,"aung san suu kyi; editors james r. lewis, carl skutschsharpe reference, sharpe reference, vol 1, 1999@a society that lacks human rights is a society thai breeds misery. if i am ever asked why i am an advocate of human rights, i would like to answer that i simply do not like seeing so much human misery around me. there are many people today whose lives haread more…english [en] · pdf · 3.7mb · 1999 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/upload/zlib    ·save·20·1base score: 11065.0, final score: 26.27062",Karen Curry Parker The Encyclopedia of Quantum Human Design,https://annas-archive.org/md5/0bcc2078fd7b5e3c3ca36b8530124b12,work,work_overlap:1.00,auth_karen_curry_parker,The Encyclopedia of Quantum Human Design,
0be66e2dcaa76e864e08c442bf54136c,"BEST WAYS TO READ PEOPLE LIKE A BOOK: A Practical Guide On How To Read People, Understand Body Language and Emotions",BEST WAYS TO READ PEOPLE LIKE A BOOK: A Practical Guide On How To Read People,Steve Rhodes Human Design: How to Read a Graph,https://annas-archive.org/md5/0be66e2dcaa76e864e08c442bf54136c,work,work_overlap:1.00,auth_steve_rhodes,Human Design: How to Read a Graph,
0becd815ccf7a24dda3f09930b13d6be,Die Muse. Roman,Die Muse.epub,Uljana Daitche,https://annas-archive.org/md5/0becd815ccf7a24dda3f09930b13d6be,work,work_overlap:0.67,auth_uljana_daitche,Human Design - Beziehungen,
0c3a141bb661083d6d84438d709a5612,System 80+ Standard [nucl. powerplnt] Design,Vol 11,Human Design Revolutionary System|Human Design System Centres Schoeber,https://annas-archive.org/md5/0c3a141bb661083d6d84438d709a5612,work,work_overlap:0.67,auth_peter_schoeber,Human Design System – The Centres,
0cae2912e7c31235954e37ca7ce2c390,64-те начина Лични размишления върху генните ключове,,Gene Keys Richard Rudd|Richard Rudd The Gene Keys: Embracing Your Higher Purpose,https://annas-archive.org/md5/0cae2912e7c31235954e37ca7ce2c390,work,work_overlap:1.00,auth_richard_rudd,The Gene Keys: Embracing Your Higher Purpose,
0cb30978fc95843879351e37242c625a,extracted__Ergonomics_Principles_in_Design_An_Illustrated_Fundamental_Approach.zip,,64keys Human Design,https://annas-archive.org/md5/0cb30978fc95843879351e37242c625a,query,search_query_substring,,,64keys Human Design
0cbb5b143c79c033d96da0b0653b6a1b,Sex and Power in History: How the Difference Between the Sexes Has Shaped Our Destinies,,Book of Destinies Parkyn,https://annas-archive.org/md5/0cbb5b143c79c033d96da0b0653b6a1b,query,search_query_substring,,,Book of Destinies Parkyn
0cbcf9ee172cd2944a97a6ee41f80fee,Partnership Analysis,Partnership Analysis,Human Design System Ra|Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/0cbcf9ee172cd2944a97a6ee41f80fee,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
0cd735cc54497c5a8e4bafedd9088114,"Numerische Lösung optimaler Steuerungsprobleme: Diskretisierung, Parameteroptimierung und Berechnung der adjungierten Variablen",,Daitche Variablen,https://annas-archive.org/md5/0cd735cc54497c5a8e4bafedd9088114,query,search_query_substring,,,Daitche Variablen
0d3b4752f64a4ba5cb62346e5c098963,Weston A. Price,Nutrition and Physical Degeneration/Social Interactions/How to Read a Person Like a Book - Gerard I. Nierenberg.pdf,Steve Rhodes Human Design: How to Read a Graph,https://annas-archive.org/md5/0d3b4752f64a4ba5cb62346e5c098963,work,work_overlap:1.00,auth_steve_rhodes,Human Design: How to Read a Graph,
0d3d914f27c9a31ebd33321b35fb1e69,"Evans, Colin, 1894-, Gardener, Brian E. F. (Brian Edward Francis), 1941-; Waite, Herbert T. Compendium of natal astrology and universal ephemeris",,Chaitanyo Ephemeris,https://annas-archive.org/md5/0d3d914f27c9a31ebd33321b35fb1e69,query,search_query_substring,,,Chaitanyo Ephemeris
0d60fd9155ba939e5c8834d51b46a67d,The Revelation: The Book For These Difficult Times,The Revelation: The Book For These Difficult Times,Richard Rudd Human Design: The Revelation,https://annas-archive.org/md5/0d60fd9155ba939e5c8834d51b46a67d,work,work_overlap:1.00,auth_richard_rudd,Human Design: The Revelation,
0db2807b441f33ed8e9863e2e8f18978,Agilent Advanced Design System (13 лабораторных работ),,Human Design Revolutionary System,https://annas-archive.org/md5/0db2807b441f33ed8e9863e2e8f18978,query,search_query_substring,,,Human Design Revolutionary System
0dd1fc5e8667e649f2de97cd0778a5c7,American philosophy,Winn,Robin Winn Human Design,https://annas-archive.org/md5/0dd1fc5e8667e649f2de97cd0778a5c7,query,search_query_substring,,,Robin Winn Human Design
0dd7a77a594ca174c24369a8097e71db,C. elegans: Methods and Applications,,Eleanor Haspel-Portner|Human Design Health Haspel,https://annas-archive.org/md5/0dd7a77a594ca174c24369a8097e71db,work,work_overlap:0.67,auth_eleanor_haspel_portner,Human Design & Health: A Practitioner's Guide to the Basics,
0de16897c7ab935cf2fa74532830d3d7,"1859736823_Astrology,.pdf","probing deeply into the meaning and importance of this extraordinary belief system. from the dawn of pre-history, humankind has had an intimate connection with the stars. with its roots in the neolithic culture of europe and the middle east, astrology was traditionally heralded as a divinatory language. willis and curry argue that, contrary to contemporary understanding including that of most astrologers astrology was originally, and remains, a divinatory practice. tackling its rich and controversial history, its problematic relationship to jungian theory, and attempts to prove its grounding in objective reality, this book not only persuasively demonstrates that astrology is far more than a superstitious relic of years gone by, but that it enables a fundamental critique of the scientism of its opponents. groundbreaking in its reconciliation of astrologys ancient traditions and its modern day usage, this book impressively unites philosophy, science, anthropology, and history, to produce a powerful exploration of astrology, past and present.read more…english [en] · pdf · 0.6mb · 2004 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/upload/zlib    ·save·68·2base score: 11055.0, final score: 34.870697",Karen Curry Parker Understanding Human Design: The New Science of Astrology,https://annas-archive.org/md5/0de16897c7ab935cf2fa74532830d3d7,work,work_overlap:1.00,auth_karen_curry_parker,Understanding Human Design: The New Science of Astrology,
0e057eb7191fd94fc132c85cb6eb170b,Rave Psychology,Rave Psychology - Personality External color book,Human Design System Ra|LYD manual IHDS|Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/0e057eb7191fd94fc132c85cb6eb170b,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
